nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Fmax,smax,f,E,Temp.
1098,-0.4307401984414423,-0.700879321478354,-0.6382321399474707,0.09646520732032055,-0.5516183372310355,-0.17506835870388548,2.954500651010412,-1.244880615229552,-1.2496759982838208,0.9666061048000829,0.7540695663070531,0.10680535109265465
1768,-7.989138584778282,-0.700879321478354,1.4073376741867973,0.2786900484264985,1.3840291997524559,-0.17506835870388548,-0.09638976201055335,-2.2906855633635286,-1.4552061457664414,-0.7316075175871655,0.991882186685372,0.10680535109265465
1216,-0.22761492356110316,-0.700879321478354,-0.8079889709959579,0.06932533736833642,-0.7148211998783868,-0.17506835870388548,-0.7743654093485457,0.4329542798201757,0.47439347891361927,-0.11594094753740779,0.8072983838646556,1.0594684357146418
930,-0.1283431726797345,-0.700879321478354,-0.7231105554717143,-0.046988390997309656,-0.670479290027031,-0.17506835870388548,-0.09638976201055335,1.5206392888061995,1.6051557670530017,-0.7316075175871655,0.7283136868436977,0.10680535109265465
888,0.1526722451998333,-0.700879321478354,-0.663695664604744,0.1391135743877238,-0.5657831139891073,-0.17506835870388548,-0.09638976201055335,-1.4159905781393443,-1.4279730547480094,-0.7316075175871655,0.9051707258254076,0.10680535109265465
659,0.0014737323189788656,-0.700879321478354,-0.765549763233836,0.022799846022077713,-0.6901868055165225,-0.17506835870388548,-0.7743654093485457,0.5006803210837718,0.5403626968513991,1.8336698576201584,0.6351632561178941,-0.054559521170505616
1045,0.3725973548447117,1.5175160329461488,1.4922160897110412,0.18563906573398248,1.4123587532685995,-0.17506835870388548,-0.09638976201055335,-0.7897041824261599,-0.5404376100556938,-0.7316075175871655,-1.3227128477548686,0.10680535109265465
1158,-0.22914218126697006,-0.700879321478354,-0.7231105554717143,0.02667697030093318,-0.651079704467063,-0.17506835870388548,-0.7743654093485457,0.23384450479787167,0.2527637008628498,1.4847921345919626,0.6398851673528426,0.22229264339706029
2368,0.6536127727242795,0.7780509148046477,1.2630443677955834,0.22441030852253027,1.222058056823198,-0.17506835870388548,-0.40147880331264985,-0.04160663829187821,-0.08523614720561402,1.9362809526284515,-1.412858425876614,0.10680535109265465
2713,-0.1833244500909541,-0.700879321478354,-0.6976470308144415,0.27093579986878896,-0.5546976365262684,-0.17506835870388548,2.954500651010412,-1.1259412424097381,-1.1309729832340132,0.9666061048000829,0.7326063334209234,-0.03519807272196697
1447,0.6536127727242795,-0.45439094876452035,1.3309471002149782,0.22828743280138572,1.2885709216002317,-0.17506835870388548,-0.09638976201055335,-1.584468080081294,-1.0429909275179754,-0.7316075175871655,0.419243133283428,0.10680535109265465
1165,-0.22914218126697006,-0.700879321478354,-0.6297442983950466,0.07707958592604597,-0.5519262671605589,-0.17506835870388548,-0.7743654093485457,0.31664736796820486,0.322151491718974,0.8742561192926191,0.5956709076074151,0.22229264339706029
508,0.1526722451998333,-0.700879321478354,-0.765549763233836,0.23604168135909528,-0.6273690998937682,-0.17506835870388548,-0.09638976201055335,1.6558520566999513,1.7184768396029833,-0.7316075175871655,0.7420501558908205,-0.410512304185947
2241,-0.10696156479759342,0.03858579666314688,-0.6552078230523195,0.1352364501088683,-0.5617800249053045,-0.17506835870388548,-0.09638976201055335,-0.010495735944643212,-0.0069785455343261355,-0.7316075175871655,-1.9442880721371887,2.166645418533383
450,0.1526722451998333,-0.700879321478354,-0.6806713477095928,0.20502468712825705,-0.5590086555395947,-0.17506835870388548,-0.09638976201055335,1.6156471982819862,1.6342136368589286,-0.7316075175871655,0.5540322358083234,-0.09140455183009952
