nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,R-value1,Fmax,smax,f,E,Temp.,tens,comp
1329,-0.8371636824304202,-0.6734739784449117,-0.6458575488223082,0.763558837994199,-0.6149211932889556,-0.5968287804085799,1.0245847209600494,1.042288076663946,-1.1499888409963686,0.5602073144753837,0.08424920160201657,0.6559907396807101,-1.047430656462162
2368,1.5773208271298464,0.813489358578989,1.3108541427876699,0.5138207764143184,1.3228065865624954,-0.35285950989514187,-0.10404212084312006,-0.19065213719610954,1.2020061042141232,-1.5508919503170424,0.08424920160201657,-1.3577303451866551,1.1083001202821323
1796,1.5773208271298464,-0.42564675560759496,1.345333643961414,0.388951745624393,1.3521247760535617,-0.35285950989514187,1.480313052125469,0.8214750803380627,-0.9845218599262837,0.454178605942317,0.08424920160201657,0.16816766958120047,-1.567724765933927
3053,-0.3128504403908747,-0.6734739784449117,-0.8010153041041563,0.43057475588769656,-0.7863985108936846,-0.35285950989514187,0.7740986616823051,0.8475748517787876,1.7870500729976377,0.7691064295852132,-0.10991500999890842,0.9668799116862501,-0.09170748281356902
2706,-0.8371636824304202,-0.6734739784449117,-0.6544774241157439,1.0132968995740648,-0.6210575585312722,1.8428639247258003,-1.9791914545824238,-2.0280679284982703,0.5933239952777396,0.7465471298973266,0.08424920160201657,0.6559907396807101,-1.0458443939332844
3201,-0.27760249134619686,-0.6734739784449117,-0.8182550546910284,2.137118176683483,-0.7526485020609449,-0.35285950989514187,0.5589850180004329,0.6057765026770805,3.9972161772909134,0.8282117947674762,0.3868382455648724,1.685909157131958,-0.02429132533628287
1921,1.5773208271298464,0.813489358578989,1.345333643961414,0.26408271483445267,1.3507611393330472,-0.35285950989514187,-0.10280819936884544,-0.19057095594746032,1.2020061042141232,-1.5454777183919497,0.08424920160201657,-1.4066695084892427,1.092437494993359
2245,0.17180885897341272,-0.6734739784449117,-0.7923954288107206,1.1797889406273085,-0.7635575958250627,-0.5968287804085799,0.6975955302772798,0.7548658658213764,-0.5885830123657236,0.8097131690234093,-0.05294103803395837,0.672617506700179,-0.6992460313735875
2597,0.3656725787191295,-0.6734739784449117,-0.8527345558647725,-0.7348695314850251,-0.8709439875655989,1.8428639247258003,-1.7562629748968124,-1.9201374584191298,1.1429107538319498,1.1345670845289761,-0.05294103803395837,0.7384971496075085,-0.08218990764030525
659,-0.3040384531297044,-0.6734739784449117,-0.7492960523435401,-1.6505757572778958,-0.7942394220366445,-0.5968287804085799,0.8279798993922961,0.9087043320116516,1.083815403449777,0.6017164259010951,-0.05294103803395837,0.5088595371876747,-0.21226343500824651
903,-1.198455160138343,-0.6734739784449117,-0.6544774241157439,-1.4008376956980153,-0.6967393965198404,-0.5968287804085799,0.3825342471791648,0.4047717310216075,0.6819670208509995,0.7014285305215535,0.08424920160201657,0.5176434895753187,-0.3550270626072062
909,-1.198455160138343,-0.6734739784449117,-0.6458575488223082,-1.27596866490809,-0.6837848476749505,-0.5968287804085799,0.4030996050837415,0.4232810557136301,0.5519572500102182,0.6540540011769924,0.9568829650642928,0.5737980423391853,-0.3550270626072062
1653,-0.9429075295644472,-0.6734739784449117,-0.8354948052779005,-0.6932465212217216,-0.8586712570809663,-0.35285950989514187,0.7597029111491016,0.857560145362642,1.7870500729976377,0.7645945696476362,1.2378335768175783,0.5471324725909803,-0.3407506998473102
1393,0.8987978080198422,1.5569710270909394,1.3194740180811058,-0.1521473877986717,1.299283853133616,1.8428639247258003,-1.1767311891458407,-0.8828034631793743,-0.2576490502255539,-1.32259183747563,0.08424920160201657,-1.442119030625091,1.2145797097169135
1314,0.7666179991023107,1.5569710270909394,1.543590775710443,-0.27701641858859716,1.5137157274345592,-0.35285950989514187,-0.15956858718547717,-0.22994386154233287,1.4915733210867719,-1.4805069352908364,0.08424920160201657,-1.449648132671643,0.9425356860144511
2251,-0.3216624276520417,-0.6734739784449117,-0.7320563017566681,1.138165930364005,-0.6963984873397115,-0.5968287804085799,0.6943050730125475,0.7300244037347146,-0.5885830123657236,0.7059403904591312,-0.05294103803395837,0.9653113487598848,-0.3431300936406263
1320,1.6081627825439344,1.5569710270909394,1.5349709004170065,0.388951745624393,1.543374826105755,-0.5968287804085799,-0.14147107222944966,-0.21926852734496025,-0.36993021595168285,-1.494493701097326,0.08424920160201657,-1.447138431989459,0.9449150798077672
1662,-0.9429075295644472,-0.6734739784449117,-0.8182550546910284,-0.9846075930649058,-0.842648525614918,-0.5968287804085799,0.6753849437403371,0.7599396938619527,-0.5885830123657236,0.8214440048611106,1.2378335768175783,0.5471324725909803,-0.3724759504248573
1378,0.8987978080198422,1.5569710270909394,1.2849945169073618,0.014344653254586934,1.275079301344479,-0.5968287804085799,-0.023014610699087862,-0.13691015059032471,-1.3745511724486266,-1.4087683622833571,0.08424920160201657,-1.4778822653462127,1.2145797097169135
1309,1.6081627825439344,1.5569710270909394,1.4573920227760824,0.09759067378120885,1.4530338933716531,-0.5968287804085799,-0.2011106101527221,-0.2549882767506178,1.7338642576536814,-1.4353883359150632,0.08424920160201657,-1.447138431989459,1.0226419437227565
2214,-0.3216624276520417,-0.6734739784449117,-0.6975768005829244,0.5554437866776368,-0.6783303007928911,-0.5968287804085799,0.37800986844015794,0.3953141155539731,-0.5235781269453332,0.7330115500845955,-0.05294103803395837,1.0173876379152025,0.1787502783600158
683,-1.0354333958067206,-0.6734739784449117,-0.6630972994091802,-1.2343456546447715,-0.6970803056999693,-0.5968287804085799,0.3701950324364187,0.39186391248638125,1.083815403449777,0.6517980712082032,-0.05294103803395837,0.661951278800897,-0.3550270626072062
